"recdate"|"comptextkind"|"textcat"|"textsubcat"|"text"|"cokey"|"cotextkey"
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Darco soil is a minor component."|24242662|25214233
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"The Bernaldo component makes up 90 percent of the map unit. Slopes are 5 to 8 percent. This component is on stream terraces on coastal plains. The parent material consists of loamy alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 60 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 1 percent. This component is in the F133BY013TX Terrace ecological site. Nonirrigated land capability classification is 4e.  This soil does not meet hydric criteria.   "|24243043|25215091
"08/24/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY013TX"|"F133BY013TX - Terrace

Ecological Site Concept
The Terrace ecological site has very deep soils on terrace landforms. These sites are located on a higher landform than bottomlands and are not as wet. The sites are situated on a lower landform than the uplands and are not as dry. The sites do not flood or pond. This unique position between the drier uplands and wetter bottomlands creates their plant community.

Soil Features
Alazan, Attoyac, and Bernaldo are representative soils of the Terraces. The Terraces can have a wide range of textures and depths. The grouping factor is, all are located on the terrace landform position. Besides the previously listed soils, these are correlated as well: Addielou, Annona, Austonio, Bearhead, Besner, Bistineau, Cadeville, Cart, Chireno, Eastham, Elysian, Erno, Forbing, Freestone, Gallime, Garner, Glenmora, Hallsbluff, Keiffer, Landman, Latch, Mckamie, Moten, Multey, Raino, Shatta, Spurger, Timpson, Vesey, Waskom, and Woden.

Reference Community
Terrace sites are highly variable in their overstory composition. While white oak and loblolly pine are the dominant species, the overstory frequently has southern red oak, (Quercus falcata), sweetgum (Liquidambar styraciflua), and shortleaf pine (Pinus echinata) intermingled. Longleaf pine (Pinus palustris) may occur in the southern portions of the region. White oaks and/or loblolly pine may make up 75 percent of the overstory at any given time. The other hardwood and pine species make up the rest of the overstory. Shrubs are an important component in the ecological site. American beautyberry, yaupon, and possumhaw are dominant. Sassafras (Sassafras albidum), parsley hawthorn (Crataegus marshalii), and farkleberry (Vaccinium arboreum) are common, but seen in lesser densities. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become more dense, the community moves along the pathway from 1.1 to 1.2. The infrequency of fire causes an accumulation of litter throughout the sites and bare ground is uncommon. The most dominant gramanoids are longleaf woodoats, slender woodoats (Chasmanthium laxum), and cypress swamp sedge (Carex joorii). The micro-lows are often colonized by broomsedge bluestem (Andropogon virginicus). Partridgeberry and Carolina elephanstfoot (Elephantopus carolinianus) are highly associated to the site.

Reference Plants List
white oak, loblolly pine, southern red oak, sweetgum, shortleaf pine, white ash, longleaf pine, blackgum, longleaf woodoats, giant cane, broomsedge bluestem, variable panicgrass, slender woodoats, cypress swamp sedge, eastern poison ivy, partridgeberry, St. Andrew's cross, Carolina elephantsfoot, Missouri violet, slender yellow woodsorrel, ebony spleenwort, resurrection fern, American beautyberry, possumhaw, yaupon, sassafras, muscadine, parsley hawthorn, farkleberry, wax myrtle, American hornbeam, southern arrowwood, sweetgum, white oak, loblolly pine, common persimmon, American holly, blackgum, bitternut hickory, greenbrier, Virginia creeper, Alabama supplejack, crossvine, climbing dogbane

MLRA - 133B
Legacy Ecosite ID - F133BY013TX"|24243043|25215092
"08/24/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY003TX"|"F133BY003TX - Loamy Over Clayey Upland

Ecological Site Concept
The Loamy Over Clayey Uplands have loamy-surfaced soils to about 10 inches and a thick layer of clay subsurface soils underneath. The properties associated with uplands and clayey soils form the unique plant community of these sites.

Soil Features
The soils of this site are moderate to deep and characterized by a thick Bt layer of clay just below a fine sandy loam surface. The Kirvin series is representative and consists of well drained soils. These gently sloping to moderately steep soils formed in weakly consolidated and stratified loamy, sandy, and clayey fluvial marine deposits on uplands of the Claiborne geological group. The series is classified as a fine, mixed, semiactive, thermic Typic Hapludult. Other soils are included with the ecological site and all are defined by a thick clay subsurface soil below the surface. Besides the Kirvin series, these soils are correlated: Angie, Arriola, Bayoudan, Bellwood, Bonwier, Bryarly, Bub, Burkeville, Conroe, Cuthbert, Darley, Eastwood, Etoile, Galilee, Gore, Hornbeck, Huntsburg, Lacerda, Maben, Mahan, Meth, Naclina, Nacogdoches, Natchitoches, Newco, Nikful, Oula, Raylake, Redco, Redsprings, Rosenwall, Ruple, Sacul, Sugartown, Tahoula, Trawick, and Woodtell.

Reference Community
Shortleaf pines comprise the majority of the overstory. Shortleaf occurrence of the total overstory on any given site is between 75 and 100 percent. Post oaks are usually found on the site as well. Post oaks range from 0 to 25 percent of the total overstory canopy. Blackjack oak (Quercus marilandica), black hickory (Carya texana), and southern red oak (Quercus falcata) are occasionally seen in the overstory and add to the diversity of the site. Along with American beautyberry, yaupon (Ilex vomitoria), deerberry (Vaccinium stamineum) , and rusty blackhaw (Vibrunum rufidulum) are usually associated with the sites as well. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub-layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become denser, the community moves along the pathway from 1.1 to 1.2.

Reference Plants List
shortleaf pine, post oak, black cherry, black hickory, southern red oak, loblolly pine, sweetgum, blackjack oak, white ash, longleaf woodoats, Ravenel's rosette grass, needleleaf rosette grass, little bluestem, twisted spikerush, purpletop tridens, littlehead nutrush, hairy bedstraw, eastern poison ivy, Canadian horseweed, St. Andrew's cross, slender yellow woodsorrel, devil's grandmother, parsley hawthorn, Canadian blacksnakeroot, Nuttall's wild indigo, slender lespedeza, Texas ironweed, spurred butterfly pea, doubleform snoutbean, Virginia snakeroot, helmet flower, sidebeak pencilflower, flowering spurge, western brackenfern, resurrection fern, American beautyberry, yaupon, sawtooth blackberry, deerberry, rusty blackhaw, possumhaw, farkleberry, post oak, winged elm, sweetgum, loblolly pine, white fringetree, hophornbeam, shortleaf pine, southern red oak, white ash, blackjack oak, black hickory, Virginia creeper, saw greenbrier, cat greenbrier, roundleaf greenbrier, lanceleaf greenbrier, summer grape, evening trumpetflower, trumpet creeper

MLRA - 133B
Legacy Ecosite ID - F133BY003TX"|24243042|25215089
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Cuthbert soil is a minor component."|24243042|25215090
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Kirvin soil is a minor component."|24243041|25215087
"08/25/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY003TX"|"F133BY003TX - Loamy Over Clayey Upland

Ecological Site Concept
The Loamy Over Clayey Uplands have loamy-surfaced soils to about 10 inches and a thick layer of clay subsurface soils underneath. The properties associated with uplands and clayey soils form the unique plant community of these sites.

Soil Features
The soils of this site are moderate to deep and characterized by a thick Bt layer of clay just below a fine sandy loam surface. The Kirvin series is representative and consists of well drained soils. These gently sloping to moderately steep soils formed in weakly consolidated and stratified loamy, sandy, and clayey fluvial marine deposits on uplands of the Claiborne geological group. The series is classified as a fine, mixed, semiactive, thermic Typic Hapludult. Other soils are included with the ecological site and all are defined by a thick clay subsurface soil below the surface. Besides the Kirvin series, these soils are correlated: Angie, Arriola, Bayoudan, Bellwood, Bonwier, Bryarly, Bub, Burkeville, Conroe, Cuthbert, Darley, Eastwood, Etoile, Galilee, Gore, Hornbeck, Huntsburg, Lacerda, Maben, Mahan, Meth, Naclina, Nacogdoches, Natchitoches, Newco, Nikful, Oula, Raylake, Redco, Redsprings, Rosenwall, Ruple, Sacul, Sugartown, Tahoula, Trawick, and Woodtell.

Reference Community
Shortleaf pines comprise the majority of the overstory. Shortleaf occurrence of the total overstory on any given site is between 75 and 100 percent. Post oaks are usually found on the site as well. Post oaks range from 0 to 25 percent of the total overstory canopy. Blackjack oak (Quercus marilandica), black hickory (Carya texana), and southern red oak (Quercus falcata) are occasionally seen in the overstory and add to the diversity of the site. Along with American beautyberry, yaupon (Ilex vomitoria), deerberry (Vaccinium stamineum) , and rusty blackhaw (Vibrunum rufidulum) are usually associated with the sites as well. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub-layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become denser, the community moves along the pathway from 1.1 to 1.2.

Reference Plants List
shortleaf pine, post oak, black cherry, black hickory, southern red oak, loblolly pine, sweetgum, blackjack oak, white ash, longleaf woodoats, Ravenel's rosette grass, needleleaf rosette grass, little bluestem, twisted spikerush, purpletop tridens, littlehead nutrush, hairy bedstraw, eastern poison ivy, Canadian horseweed, St. Andrew's cross, slender yellow woodsorrel, devil's grandmother, parsley hawthorn, Canadian blacksnakeroot, Nuttall's wild indigo, slender lespedeza, Texas ironweed, spurred butterfly pea, doubleform snoutbean, Virginia snakeroot, helmet flower, sidebeak pencilflower, flowering spurge, western brackenfern, resurrection fern, American beautyberry, yaupon, sawtooth blackberry, deerberry, rusty blackhaw, possumhaw, farkleberry, post oak, winged elm, sweetgum, loblolly pine, white fringetree, hophornbeam, shortleaf pine, southern red oak, white ash, blackjack oak, black hickory, Virginia creeper, saw greenbrier, cat greenbrier, roundleaf greenbrier, lanceleaf greenbrier, summer grape, evening trumpetflower, trumpet creeper

MLRA - 133B
Legacy Ecosite ID - F133BY003TX"|24243041|25215088
"08/24/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY013TX"|"F133BY013TX - Terrace

Ecological Site Concept
The Terrace ecological site has very deep soils on terrace landforms. These sites are located on a higher landform than bottomlands and are not as wet. The sites are situated on a lower landform than the uplands and are not as dry. The sites do not flood or pond. This unique position between the drier uplands and wetter bottomlands creates their plant community.

Soil Features
Alazan, Attoyac, and Bernaldo are representative soils of the Terraces. The Terraces can have a wide range of textures and depths. The grouping factor is, all are located on the terrace landform position. Besides the previously listed soils, these are correlated as well: Addielou, Annona, Austonio, Bearhead, Besner, Bistineau, Cadeville, Cart, Chireno, Eastham, Elysian, Erno, Forbing, Freestone, Gallime, Garner, Glenmora, Hallsbluff, Keiffer, Landman, Latch, Mckamie, Moten, Multey, Raino, Shatta, Spurger, Timpson, Vesey, Waskom, and Woden.

Reference Community
Terrace sites are highly variable in their overstory composition. While white oak and loblolly pine are the dominant species, the overstory frequently has southern red oak, (Quercus falcata), sweetgum (Liquidambar styraciflua), and shortleaf pine (Pinus echinata) intermingled. Longleaf pine (Pinus palustris) may occur in the southern portions of the region. White oaks and/or loblolly pine may make up 75 percent of the overstory at any given time. The other hardwood and pine species make up the rest of the overstory. Shrubs are an important component in the ecological site. American beautyberry, yaupon, and possumhaw are dominant. Sassafras (Sassafras albidum), parsley hawthorn (Crataegus marshalii), and farkleberry (Vaccinium arboreum) are common, but seen in lesser densities. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become more dense, the community moves along the pathway from 1.1 to 1.2. The infrequency of fire causes an accumulation of litter throughout the sites and bare ground is uncommon. The most dominant gramanoids are longleaf woodoats, slender woodoats (Chasmanthium laxum), and cypress swamp sedge (Carex joorii). The micro-lows are often colonized by broomsedge bluestem (Andropogon virginicus). Partridgeberry and Carolina elephanstfoot (Elephantopus carolinianus) are highly associated to the site.

Reference Plants List
white oak, loblolly pine, southern red oak, sweetgum, shortleaf pine, white ash, longleaf pine, blackgum, longleaf woodoats, giant cane, broomsedge bluestem, variable panicgrass, slender woodoats, cypress swamp sedge, eastern poison ivy, partridgeberry, St. Andrew's cross, Carolina elephantsfoot, Missouri violet, slender yellow woodsorrel, ebony spleenwort, resurrection fern, American beautyberry, possumhaw, yaupon, sassafras, muscadine, parsley hawthorn, farkleberry, wax myrtle, American hornbeam, southern arrowwood, sweetgum, white oak, loblolly pine, common persimmon, American holly, blackgum, bitternut hickory, greenbrier, Virginia creeper, Alabama supplejack, crossvine, climbing dogbane

MLRA - 133B
Legacy Ecosite ID - F133BY013TX"|24242648|25214204
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"The Bernaldo component makes up 95 percent of the map unit. Slopes are 1 to 3 percent. This component is on stream terraces on coastal plains. The parent material consists of loamy alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 60 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 1 percent. This component is in the F133BY013TX Terrace ecological site. Nonirrigated land capability classification is 2e.  This soil does not meet hydric criteria.   "|24242648|25214205
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Alazan soil is a minor component."|24242647|25214202
"08/24/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY013TX"|"F133BY013TX - Terrace

Ecological Site Concept
The Terrace ecological site has very deep soils on terrace landforms. These sites are located on a higher landform than bottomlands and are not as wet. The sites are situated on a lower landform than the uplands and are not as dry. The sites do not flood or pond. This unique position between the drier uplands and wetter bottomlands creates their plant community.

Soil Features
Alazan, Attoyac, and Bernaldo are representative soils of the Terraces. The Terraces can have a wide range of textures and depths. The grouping factor is, all are located on the terrace landform position. Besides the previously listed soils, these are correlated as well: Addielou, Annona, Austonio, Bearhead, Besner, Bistineau, Cadeville, Cart, Chireno, Eastham, Elysian, Erno, Forbing, Freestone, Gallime, Garner, Glenmora, Hallsbluff, Keiffer, Landman, Latch, Mckamie, Moten, Multey, Raino, Shatta, Spurger, Timpson, Vesey, Waskom, and Woden.

Reference Community
Terrace sites are highly variable in their overstory composition. While white oak and loblolly pine are the dominant species, the overstory frequently has southern red oak, (Quercus falcata), sweetgum (Liquidambar styraciflua), and shortleaf pine (Pinus echinata) intermingled. Longleaf pine (Pinus palustris) may occur in the southern portions of the region. White oaks and/or loblolly pine may make up 75 percent of the overstory at any given time. The other hardwood and pine species make up the rest of the overstory. Shrubs are an important component in the ecological site. American beautyberry, yaupon, and possumhaw are dominant. Sassafras (Sassafras albidum), parsley hawthorn (Crataegus marshalii), and farkleberry (Vaccinium arboreum) are common, but seen in lesser densities. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become more dense, the community moves along the pathway from 1.1 to 1.2. The infrequency of fire causes an accumulation of litter throughout the sites and bare ground is uncommon. The most dominant gramanoids are longleaf woodoats, slender woodoats (Chasmanthium laxum), and cypress swamp sedge (Carex joorii). The micro-lows are often colonized by broomsedge bluestem (Andropogon virginicus). Partridgeberry and Carolina elephanstfoot (Elephantopus carolinianus) are highly associated to the site.

Reference Plants List
white oak, loblolly pine, southern red oak, sweetgum, shortleaf pine, white ash, longleaf pine, blackgum, longleaf woodoats, giant cane, broomsedge bluestem, variable panicgrass, slender woodoats, cypress swamp sedge, eastern poison ivy, partridgeberry, St. Andrew's cross, Carolina elephantsfoot, Missouri violet, slender yellow woodsorrel, ebony spleenwort, resurrection fern, American beautyberry, possumhaw, yaupon, sassafras, muscadine, parsley hawthorn, farkleberry, wax myrtle, American hornbeam, southern arrowwood, sweetgum, white oak, loblolly pine, common persimmon, American holly, blackgum, bitternut hickory, greenbrier, Virginia creeper, Alabama supplejack, crossvine, climbing dogbane

MLRA - 133B
Legacy Ecosite ID - F133BY013TX"|24242647|25214203
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Sawlit soil is a minor component."|24242646|25214200
"08/25/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY005TX"|"F133BY005TX - Loamy Upland

Ecological Site Concept
The Loamy Uplands have very deep loamy soils greater than 80 inches. The ecological sites produce high amounts of plant biomass because of the loamy growing medium with nonrestrictive soil textures through the soil profiles with adequate water-holding capacity. The sites generally have the most robust plant communities of any adjacent sites.

Soil Features
The soils of this site are deep and characterized by loams throughout the soil profile, measured to 80 inches. The soils belong to the alfisol and ultisol orders and have well developed horizons. The Bowie series is a representative soil and consists of very deep, well drained, moderately slowly permeable soils that formed in loamy residuum from Southern Coastal Plain marine deposits. The series is classified as a fine-loamy, siliceous, semiactive, thermic Plinthic Paleudult. Not all soils within the ecological site will have the same taxonomic classification, but produce similar vegetative communities. Other soils are included within the ecological site and all are defined by deep fine-loamy and fine-silty control sections. The soils included are well drained or moderately well drained. Soils that are moderately well drained have a general increase in clay in the lower horizons. Besides the Bowie series, the Alto, Beauregard, Blevins, Diboll, Elrose, Eylau, Fuller, Gunter, Keatchie, Keithville, Kullit, Latex, Oakwood, Olla, Penning, Rigolette, Rogan, Ruston, Saffell, Sailes, Sawlit, Sawtown, Sawyer, Scottsville, Smithdale, Ulto, and Warnock are correlated to the Loamy Uplands.

Reference Community
The Shortleaf Pine/Red Oak Woodland (1.1) is the first community in State 1. Litter accumulation is moderate and understory vegetation is naturally dense. The overstory canopy is dominated by shortleaf pine and red oaks, and are usually in higher densities (total basal area) than the adjacently surrounding upland sites. The overstory canopy can also be interspersed with post oak (Quercus stellata), blackjack oak (Quercus marilandica), white oak (Quercus alba), and black hickory (Carya texana). The sites can be dominated by shortleaf pines, 100 percent canopy cover, but range as low as 60 percent with the oak and hickories comprising the rest of the overstory. Given time to mature, the sites produce tall, straight overstory pines which can reach heights above 100 feet. This community is characterized by a dense ground layer with relatively no bare ground (less than 5 percent). Needleleaf rosette grass (Dichanthelium aciculare) is a highly abundant grass throughout the herbaceous understory. Other grasses seen, though not as dominant are longleaf woodoats (Chasmanthium sessiliflorum), variable panicgrass (Dichanthelium commutatum), and little bluestem (Schizachyrium scoparium). Forbs occupying the site include flowering spurge (Euphorbia corollata), hairy small-leaf ticktrefoil (Desmodium ciliare), and downy milkpea (Galactia volubilis). The shrub layer of the community is very conspicuous, containing numerous American beautyberry (Callicarpa americana) and yaupon (Ilex vomitoria).

Reference Plants List
shortleaf pine, southern red oak, blackjack oak, post oak, black hickory, needleleaf rosette grass, variable panicgrass, little bluestem, longleaf woodoats, eastern poison ivy, dogfennel, flowering spurge, Nuttall's wild indigo, St. Andrew's cross, hairy small-leaf ticktrefoil, slender yellow woodsorrel, whitemouth dayflower, downy milkpea, nettleleaf noseburn, western brackenfern, American beautyberry, yaupon, sawtooth blackberry, parsley hawthorn, farkleberry, rusty blackhaw, summer grape, Virginia creeper, saw greenbrier, cat greenbrier, laurel greenbrier

MLRA - 133B
Legacy Ecosite ID - F133BY005TX"|24242646|25214201
"08/25/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY003TX"|"F133BY003TX - Loamy Over Clayey Upland

Ecological Site Concept
The Loamy Over Clayey Uplands have loamy-surfaced soils to about 10 inches and a thick layer of clay subsurface soils underneath. The properties associated with uplands and clayey soils form the unique plant community of these sites.

Soil Features
The soils of this site are moderate to deep and characterized by a thick Bt layer of clay just below a fine sandy loam surface. The Kirvin series is representative and consists of well drained soils. These gently sloping to moderately steep soils formed in weakly consolidated and stratified loamy, sandy, and clayey fluvial marine deposits on uplands of the Claiborne geological group. The series is classified as a fine, mixed, semiactive, thermic Typic Hapludult. Other soils are included with the ecological site and all are defined by a thick clay subsurface soil below the surface. Besides the Kirvin series, these soils are correlated: Angie, Arriola, Bayoudan, Bellwood, Bonwier, Bryarly, Bub, Burkeville, Conroe, Cuthbert, Darley, Eastwood, Etoile, Galilee, Gore, Hornbeck, Huntsburg, Lacerda, Maben, Mahan, Meth, Naclina, Nacogdoches, Natchitoches, Newco, Nikful, Oula, Raylake, Redco, Redsprings, Rosenwall, Ruple, Sacul, Sugartown, Tahoula, Trawick, and Woodtell.

Reference Community
Shortleaf pines comprise the majority of the overstory. Shortleaf occurrence of the total overstory on any given site is between 75 and 100 percent. Post oaks are usually found on the site as well. Post oaks range from 0 to 25 percent of the total overstory canopy. Blackjack oak (Quercus marilandica), black hickory (Carya texana), and southern red oak (Quercus falcata) are occasionally seen in the overstory and add to the diversity of the site. Along with American beautyberry, yaupon (Ilex vomitoria), deerberry (Vaccinium stamineum) , and rusty blackhaw (Vibrunum rufidulum) are usually associated with the sites as well. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub-layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become denser, the community moves along the pathway from 1.1 to 1.2.

Reference Plants List
shortleaf pine, post oak, black cherry, black hickory, southern red oak, loblolly pine, sweetgum, blackjack oak, white ash, longleaf woodoats, Ravenel's rosette grass, needleleaf rosette grass, little bluestem, twisted spikerush, purpletop tridens, littlehead nutrush, hairy bedstraw, eastern poison ivy, Canadian horseweed, St. Andrew's cross, slender yellow woodsorrel, devil's grandmother, parsley hawthorn, Canadian blacksnakeroot, Nuttall's wild indigo, slender lespedeza, Texas ironweed, spurred butterfly pea, doubleform snoutbean, Virginia snakeroot, helmet flower, sidebeak pencilflower, flowering spurge, western brackenfern, resurrection fern, American beautyberry, yaupon, sawtooth blackberry, deerberry, rusty blackhaw, possumhaw, farkleberry, post oak, winged elm, sweetgum, loblolly pine, white fringetree, hophornbeam, shortleaf pine, southern red oak, white ash, blackjack oak, black hickory, Virginia creeper, saw greenbrier, cat greenbrier, roundleaf greenbrier, lanceleaf greenbrier, summer grape, evening trumpetflower, trumpet creeper

MLRA - 133B
Legacy Ecosite ID - F133BY003TX"|24242907|25214781
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Kirvin soil is a minor component."|24242907|25214782
"08/24/2023 00:00:00"|"Nontechnical description"|"ES"|"F133BY003TX"|"F133BY003TX - Loamy Over Clayey Upland

Ecological Site Concept
The Loamy Over Clayey Uplands have loamy-surfaced soils to about 10 inches and a thick layer of clay subsurface soils underneath. The properties associated with uplands and clayey soils form the unique plant community of these sites.

Soil Features
The soils of this site are moderate to deep and characterized by a thick Bt layer of clay just below a fine sandy loam surface. The Kirvin series is representative and consists of well drained soils. These gently sloping to moderately steep soils formed in weakly consolidated and stratified loamy, sandy, and clayey fluvial marine deposits on uplands of the Claiborne geological group. The series is classified as a fine, mixed, semiactive, thermic Typic Hapludult. Other soils are included with the ecological site and all are defined by a thick clay subsurface soil below the surface. Besides the Kirvin series, these soils are correlated: Angie, Arriola, Bayoudan, Bellwood, Bonwier, Bryarly, Bub, Burkeville, Conroe, Cuthbert, Darley, Eastwood, Etoile, Galilee, Gore, Hornbeck, Huntsburg, Lacerda, Maben, Mahan, Meth, Naclina, Nacogdoches, Natchitoches, Newco, Nikful, Oula, Raylake, Redco, Redsprings, Rosenwall, Ruple, Sacul, Sugartown, Tahoula, Trawick, and Woodtell.

Reference Community
Shortleaf pines comprise the majority of the overstory. Shortleaf occurrence of the total overstory on any given site is between 75 and 100 percent. Post oaks are usually found on the site as well. Post oaks range from 0 to 25 percent of the total overstory canopy. Blackjack oak (Quercus marilandica), black hickory (Carya texana), and southern red oak (Quercus falcata) are occasionally seen in the overstory and add to the diversity of the site. Along with American beautyberry, yaupon (Ilex vomitoria), deerberry (Vaccinium stamineum) , and rusty blackhaw (Vibrunum rufidulum) are usually associated with the sites as well. The shrub-layer height and densities fluctuate with time since the last fire. Fire prunes their growth back and allows the understory grasses and forbs to stay diverse and abundant. The shrub-layer is the main driver between communities 1.1 and 1.2. As the shrubs begin to grow above 4.5 feet and become denser, the community moves along the pathway from 1.1 to 1.2.

Reference Plants List
shortleaf pine, post oak, black cherry, black hickory, southern red oak, loblolly pine, sweetgum, blackjack oak, white ash, longleaf woodoats, Ravenel's rosette grass, needleleaf rosette grass, little bluestem, twisted spikerush, purpletop tridens, littlehead nutrush, hairy bedstraw, eastern poison ivy, Canadian horseweed, St. Andrew's cross, slender yellow woodsorrel, devil's grandmother, parsley hawthorn, Canadian blacksnakeroot, Nuttall's wild indigo, slender lespedeza, Texas ironweed, spurred butterfly pea, doubleform snoutbean, Virginia snakeroot, helmet flower, sidebeak pencilflower, flowering spurge, western brackenfern, resurrection fern, American beautyberry, yaupon, sawtooth blackberry, deerberry, rusty blackhaw, possumhaw, farkleberry, post oak, winged elm, sweetgum, loblolly pine, white fringetree, hophornbeam, shortleaf pine, southern red oak, white ash, blackjack oak, black hickory, Virginia creeper, saw greenbrier, cat greenbrier, roundleaf greenbrier, lanceleaf greenbrier, summer grape, evening trumpetflower, trumpet creeper

MLRA - 133B
Legacy Ecosite ID - F133BY003TX"|24242906|25214779
"08/15/2023 00:00:00"|"Nontechnical description"|"GENSOIL"|"generated"|"Generated brief soil descriptions are created for major soil components.  The Cuthbert soil is a minor component."|24242906|25214780
